genus_taxid,genus_name,n_samples_present,pct_samples_present,reads_log_mean,reads_log_sd,kmers_log_mean,kmers_log_sd,cov_log_mean,cov_log_sd,reads_p50,reads_p90,reads_p95,reads_p99,reads_max,kmers_min,kmers_p25,kmers_p50,kmers_p75,kmers_p95,kmers_max,dup_min,dup_p25,dup_p50,dup_p75,dup_p95,dup_max,cov_min,cov_p25,cov_p50,cov_p75,cov_p95,cov_max,adj_kmers_log_mean,adj_kmers_log_sd
1926556,Emergencia,8,1.8307,0.0091,0.0805,0.0198,0.1633,-8.9385,0.4595,0.0,0.0,0.0,1.0,19,0,0.0,0.0,0.0,0.0,87,1.0,1.0,1.335,2.0,6.732,9.28,0.0,0.0,0.0,0.0,0.0,2.031e-05,0.0181,0.1518
2831443,Heliomicrobium,8,1.8307,0.0073,0.0638,0.0149,0.1148,-8.9402,0.441,0.0,0.0,0.0,1.0,11,0,0.0,0.0,0.0,0.0,16,1.0,1.0,1.165,1.85,7.161,9.94,0.0,0.0,0.0,0.0,0.0,5.719e-06,0.0133,0.103
307628,Petrimonas,8,1.8307,0.0099,0.0868,0.0203,0.1656,-8.9356,0.479,0.0,0.0,0.0,1.0,16,0,0.0,0.0,0.0,0.0,104,1.0,1.0,1.0,2.212,11.975,16.0,0.0,0.0,0.0,0.0,0.0,3.11e-05,0.0184,0.1547
2905949,Thermodesulfomicrobium,8,1.8307,0.0131,0.117,0.0276,0.232,-8.9254,0.5611,0.0,0.0,0.0,1.64,34,0,0.0,0.0,0.0,0.0,1121,1.0,1.0,1.155,4.252,8.483,9.82,0.0,0.0,0.0,0.0,0.0,0.0004853,0.0252,0.2183
145260,Methanothermobacter,8,1.8307,0.0055,0.0404,0.0146,0.1074,-8.9333,0.4901,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,8,1.0,1.478,2.475,3.405,5.257,5.6,0.0,0.0,0.0,0.0,0.0,1.877e-05,0.0119,0.0887
70742,Peronospora,8,1.8307,0.0123,0.1168,0.0252,0.1973,-8.9472,0.3956,0.0,0.0,0.0,1.0,99,0,0.0,0.0,0.0,0.0,68,1.0,1.045,1.48,6.725,36.695,45.2,0.0,0.0,0.0,0.0,0.0,2.485e-06,0.0218,0.1763
2172004,Lawsonibacter,8,1.8307,0.0088,0.0735,0.026,0.2114,-8.9285,0.5333,0.0,0.0,0.0,1.0,10,0,0.0,0.0,0.0,0.0,260,1.0,1.0,1.2,1.722,11.513,16.7,0.0,0.0,0.0,0.0,0.0,8.837e-05,0.0241,0.2016
262406,Thermobaculum,8,1.8307,0.0151,0.1404,0.0237,0.1931,-8.9314,0.5116,0.0,0.0,0.0,1.64,203,0,0.0,0.0,0.0,0.0,238,1.0,1.0,1.1,1.672,18.742,27.300000000000004,0.0,0.0,0.0,0.0,0.0,7.747e-05,0.0214,0.1743
49894,Acetomicrobium,8,1.8307,0.0137,0.1207,0.0146,0.1126,-8.9382,0.4549,0.0,0.0,0.0,2.64,73,0,0.0,0.0,0.0,0.0,17,2.0,2.893,6.425,11.35,36.62,43.2,0.0,0.0,0.0,0.0,0.0,7.995e-06,0.0089,0.0696
10663,Tequatrovirus,8,1.8307,0.0137,0.1251,0.0268,0.2033,-8.8868,0.8311,0.0,0.0,0.0,2.0,128,0,0.0,0.0,0.0,0.0,117,1.0,1.0,2.465,14.589,24.412,27.133999999999997,0.0,0.0,0.0,0.0,0.0,0.004857,0.0268,0.2033
1649,Kurthia,8,1.8307,0.0089,0.0699,0.0188,0.1601,-8.9335,0.4953,0.0,0.0,0.0,1.64,6,0,0.0,0.0,0.0,0.0,279,1.0,1.0,1.0,1.0,2.842,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,8.151e-05,0.0184,0.1582
1348611,Vallitalea,8,1.8307,0.0082,0.0665,0.0133,0.1059,-8.9486,0.3805,0.0,0.0,0.0,1.0,8,0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.167,2.045,6.125,8.25,0.0,0.0,0.0,0.0,0.0,1.991e-06,0.0118,0.0947
44260,Moorella,8,1.8307,0.0085,0.0793,0.0148,0.1151,-8.9424,0.4243,0.0,0.0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.0,2.5,14.92,20.8,0.0,0.0,0.0,0.0,0.0,3.838e-06,0.0128,0.1004
1930845,Ndongobacter,8,1.8307,0.0086,0.068,0.0282,0.2125,-8.9218,0.5758,0.0,0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,117,1.0,1.0,1.025,1.17,1.579,1.8,0.0,0.0,0.0,0.0,0.0,6.652e-05,0.0277,0.2091
1970191,Salinivirga,8,1.8307,0.0103,0.0847,0.0179,0.1418,-8.9405,0.4405,0.0,0.0,0.0,1.64,10,0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.75,3.62,10.755,14.0,0.0,0.0,0.0,0.0,0.0,6.684e-06,0.0155,0.1276
561555,Zhouia,8,1.8307,0.0089,0.0728,0.0145,0.1113,-8.9432,0.4188,0.0,0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,8,1.0,1.0,2.25,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.06e-06,0.0118,0.09
1511853,Alphanudivirus,8,1.8307,0.0125,0.1198,0.0158,0.1349,-8.9187,0.5998,0.0,0.0,0.0,1.0,56,0,0.0,0.0,0.0,0.0,35,1.0,1.0,1.045,2.05,6.335,7.56125,0.0,0.0,0.0,0.0,0.0,0.0001054,0.0158,0.1349
2422,Fervidobacterium,8,1.8307,0.0097,0.0805,0.0246,0.2089,-8.929,0.5347,0.0,0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,240,1.0,1.0,1.165,2.507,5.497,5.52,0.0,0.0,0.0,0.0,0.0,7.789e-05,0.023,0.1963
2732589,Andhravirus,8,1.8307,0.0101,0.0832,0.0211,0.1867,-8.8884,0.8244,0.0,0.0,0.0,1.0,12,0,0.0,0.0,0.0,0.0,463,1.0,1.0,1.233,2.5,12.8,17.0,0.0,0.0,0.0,0.0,0.0,0.01951,0.0211,0.1867
1937972,Bernardetia,8,1.8307,0.0107,0.0926,0.0144,0.1198,-8.9455,0.4056,0.0,0.0,0.0,1.0,15,0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.615,3.02,6.425,8.0,0.0,0.0,0.0,0.0,0.0,7.564e-06,0.0124,0.1047
41201,Ewingella,8,1.8307,0.0072,0.0561,0.019,0.153,-8.9399,0.4469,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,38,1.0,1.0,1.025,2.0,2.617,2.95,0.0,0.0,0.0,0.0,0.0,8.081e-06,0.0181,0.1473
432330,Tumebacillus,8,1.8307,0.0109,0.1025,0.0146,0.118,-8.9453,0.4056,0.0,0.0,0.0,1.0,39,0,0.0,0.0,0.0,0.0,16,1.0,1.0,1.69,7.15,24.41,27.0,0.0,0.0,0.0,0.0,0.0,3.267e-06,0.0113,0.0888
1637257,Mageeibacillus,8,1.8307,0.0105,0.1002,0.018,0.1454,-8.933,0.4962,0.0,0.0,0.0,1.0,54,0,0.0,0.0,0.0,0.0,46,1.0,1.0,1.75,2.645,7.453,9.0,0.0,0.0,0.0,0.0,0.0,2.657e-05,0.0155,0.1253
1849828,Paeniclostridium,8,1.8307,0.01,0.0819,0.0147,0.1129,-8.9453,0.403,0.0,0.0,0.0,1.64,14,0,0.0,0.0,0.0,0.0,16,1.0,1.0,1.2,2.042,9.859,14.0,0.0,0.0,0.0,0.0,0.0,3.01e-06,0.0131,0.1028
1006480,Caldinitratiruptor,8,1.8307,0.0102,0.0889,0.0184,0.1461,-8.938,0.4593,0.0,0.0,0.0,1.64,26,0,0.0,0.0,0.0,0.0,38,1.0,1.0,1.0,2.04,6.365,7.450000000000001,0.0,0.0,0.0,0.0,0.0,1.089e-05,0.0166,0.1294
146785,Thermosynechococcus,8,1.8307,0.0071,0.0561,0.0113,0.089,-8.9463,0.3997,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,11,1.0,1.501,2.0,2.25,12.1,17.0,0.0,0.0,0.0,0.0,0.0,8.493e-06,0.0093,0.0766
233189,Anaerolinea,8,1.8307,0.0102,0.0921,0.0203,0.1625,-8.9358,0.476,0.0,0.0,0.0,1.0,20,0,0.0,0.0,0.0,0.0,116,1.0,1.038,1.345,2.5,9.005,11.7,0.0,0.0,0.0,0.0,0.0,3.355e-05,0.0181,0.1494
1472344,Basilea,8,1.8307,0.0062,0.0474,0.0132,0.1053,-8.9395,0.4468,0.0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,1.702,2.255,2.5,0.0,0.0,0.0,0.0,0.0,6.265e-06,0.0123,0.0975
158876,Yokenella,8,1.8307,0.0067,0.0506,0.0128,0.0962,-8.9459,0.3974,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.25,2.0,4.385,5.67,0.0,0.0,0.0,0.0,0.0,2.08e-06,0.0114,0.086
907197,Psychrosphaera,8,1.8307,0.0132,0.1099,0.0185,0.1457,-8.9373,0.463,0.0,0.0,0.0,2.0,17,0,0.0,0.0,0.0,0.0,45,1.0,1.0,1.933,2.366,14.765,21.1,0.0,0.0,0.0,0.0,0.0,1.318e-05,0.016,0.1287
2036021,Agarilytica,8,1.8307,0.0088,0.0681,0.0166,0.1306,-8.9455,0.4033,0.0,0.0,0.0,1.64,5,0,0.0,0.0,0.0,0.0,22,1.0,1.0,1.56,2.0,4.762,6.25,0.0,0.0,0.0,0.0,0.0,3.129e-06,0.0148,0.1153
940550,Gilvimarinus,8,1.8307,0.0101,0.0796,0.0172,0.1375,-8.9403,0.4423,0.0,0.0,0.0,1.64,5,0,0.0,0.0,0.0,0.0,28,1.0,1.0,1.25,2.395,4.017,4.35,0.0,0.0,0.0,0.0,0.0,7.177e-06,0.0155,0.1235
1808977,Candidatus Methylospira,8,1.8307,0.0084,0.0658,0.0157,0.1215,-8.9427,0.4222,0.0,0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,21,1.0,1.403,2.0,3.178,3.316,3.33,0.0,0.0,0.0,0.0,0.0,4.695e-06,0.0135,0.1048
1649463,Lentilitoribacter,8,1.8307,0.008,0.0648,0.0157,0.119,-8.9415,0.43,0.0,0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,16,1.0,1.143,1.375,1.902,2.743,2.82,0.0,0.0,0.0,0.0,0.0,4.112e-06,0.0144,0.1097
119044,Filomicrobium,8,1.8307,0.014,0.1188,0.0235,0.1866,-8.9335,0.4941,0.0,0.0,0.0,2.92,37,0,0.0,0.0,0.0,0.0,93,1.0,1.75,2.555,3.647,5.213,5.7700000000000005,0.0,0.0,0.0,0.0,0.0,2.361e-05,0.0203,0.1619
1434014,Lentibacter,8,1.8307,0.0068,0.0533,0.0138,0.1139,-8.9421,0.4292,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.335,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.273e-05,0.013,0.1087
2919364,Novacetimonas,8,1.8307,0.0119,0.1121,0.0176,0.1359,-8.94,0.4428,0.0,0.0,0.0,1.0,54,0,0.0,0.0,0.0,0.0,29,1.0,1.0,1.775,4.917,17.762,23.6,0.0,0.0,0.0,0.0,0.0,7.076e-06,0.0143,0.1084
74317,Maricaulis,8,1.8307,0.011,0.0972,0.0199,0.1582,-8.9359,0.4751,0.0,0.0,0.0,1.0,31,0,0.0,0.0,0.0,0.0,47,1.0,1.185,1.715,3.812,10.161,12.8,0.0,0.0,0.0,0.0,0.0,1.428e-05,0.017,0.1345
198251,Candidatus Pelagibacter,8,1.8307,0.0123,0.1057,0.0172,0.137,-8.933,0.4947,0.0,0.0,0.0,1.64,24,0,0.0,0.0,0.0,0.0,24,1.0,1.124,1.519,2.102,7.95,10.933333333333335,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0153,0.1218
2049301,Changchengzhania,8,1.8307,0.0093,0.0751,0.0138,0.1168,-8.9447,0.4115,0.0,0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,48,1.0,1.0,1.53,2.8,5.17,5.8,0.0,0.0,0.0,0.0,0.0,1.214e-05,0.0122,0.1077
363408,Nonlabens,8,1.8307,0.0107,0.0946,0.0115,0.1071,-8.947,0.3948,0.0,0.0,0.0,1.0,31,0,0.0,0.0,0.0,0.0,46,1.0,1.0,1.02,1.438,20.85,31.0,0.0,0.0,0.0,0.0,0.0,7.69e-06,0.0107,0.1041
2858886,Mangrovivirga,8,1.8307,0.0078,0.0657,0.0131,0.1038,-8.9463,0.3968,0.0,0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,15,1.0,1.0,1.0,1.425,4.36,5.9,0.0,0.0,0.0,0.0,0.0,3.268e-06,0.0121,0.0948
2795605,Aureliella,8,1.8307,0.0096,0.0799,0.0148,0.1183,-8.9491,0.3778,0.0,0.0,0.0,1.64,14,0,0.0,0.0,0.0,0.0,26,1.0,1.0,1.415,5.5,37.125,48.5,0.0,0.0,0.0,0.0,0.0,3.155e-06,0.0122,0.1039
1936111,Fuerstiella,8,1.8307,0.0127,0.105,0.0203,0.1571,-8.9431,0.4216,0.0,0.0,0.0,2.64,21,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.47,3.525,10.57,11.9,0.0,0.0,0.0,0.0,0.0,4.29e-06,0.0175,0.1363
2795777,Maioricimonas,8,1.8307,0.0117,0.1146,0.0174,0.1452,-8.9459,0.4052,0.0,0.0,0.0,1.0,112,0,0.0,0.0,0.0,0.0,47,1.0,1.0,1.015,1.37,8.305,11.7,0.0,0.0,0.0,0.0,0.0,6.168e-06,0.0158,0.1301
1541670,Methylacidimicrobium,8,1.8307,0.0112,0.0945,0.0213,0.1694,-8.9369,0.4666,0.0,0.0,0.0,1.64,21,0,0.0,0.0,0.0,0.0,63,1.0,1.0,2.432,3.623,7.352,8.752380952380953,0.0,0.0,0.0,0.0,0.0,9.697e-06,0.0188,0.1498
292833,Candidatus Rhabdochlamydia,8,1.8307,0.0124,0.1055,0.0235,0.1826,-8.9265,0.5417,0.0,0.0,0.0,2.92,36,0,0.0,0.0,0.0,0.0,74,1.0,1.417,2.0,3.087,6.625,8.388055555555555,0.0,0.0,0.0,0.0,0.0,2.887e-05,0.0208,0.1621
33973,Acidobacterium,8,1.8307,0.0089,0.0935,0.0158,0.1229,-8.942,0.428,0.0,0.0,0.0,1.0,61,0,0.0,0.0,0.0,0.0,21,1.0,1.0,1.0,2.0,6.179,8.43,0.0,0.0,0.0,0.0,0.0,5.168e-06,0.0143,0.1109
2883512,Citrifermentans,8,1.8307,0.01,0.0877,0.0139,0.1113,-8.945,0.4061,0.0,0.0,0.0,1.0,24,0,0.0,0.0,0.0,0.0,29,1.0,1.0,1.43,2.0,7.647,10.6875,0.0,0.0,0.0,0.0,0.0,4.669e-06,0.0121,0.0932
146,Spirochaeta,8,1.8307,0.0106,0.0923,0.0152,0.134,-8.9434,0.4215,0.0,0.0,0.0,1.64,29,0,0.0,0.0,0.0,0.0,50,1.0,1.0,1.47,2.0,9.997,14.303103448275863,0.0,0.0,0.0,0.0,0.0,1.036e-05,0.0133,0.114
168657,Hydrogenobaculum,8,1.8307,0.0085,0.0692,0.0184,0.1494,-8.8954,0.8157,0.0,0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,45,1.0,1.225,1.93,4.533,7.24,7.8,0.0,0.0,0.0,0.0,0.0,0.02591,0.0154,0.1263
166111,Byssoonygena,8,1.8307,0.0106,0.0874,0.0204,0.1732,-8.9513,0.3714,0.0,0.0,0.0,1.64,11,0,0.0,0.0,0.0,0.0,83,1.0,1.143,2.0,2.025,2.841,3.24,0.0,0.0,0.0,0.0,0.0,3.7e-06,0.0185,0.158
338191,Nitrosopumilus,8,1.8307,0.0097,0.076,0.0158,0.1177,-8.9365,0.4662,0.0,0.0,0.0,2.28,6,0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.583,1.694,2.788,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,7.571e-06,0.0148,0.1106
10286,Betaentomopoxvirus,8,1.8307,0.0059,0.0441,0.0103,0.0829,-8.9257,0.546,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.13,1.2,0.0,0.0,0.0,0.0,0.0,3.042e-05,0.0103,0.0829
3064792,Mariluticola,8,1.8307,0.0084,0.0828,0.0162,0.1222,-8.9399,0.4422,0.0,0.0,0.0,1.0,34,0,0.0,0.0,0.0,0.0,15,1.0,1.0,1.0,1.147,7.19,10.4,0.0,0.0,0.0,0.0,0.0,4.459e-06,0.015,0.1124
1960084,Rodentibacter,8,1.8307,0.0123,0.1035,0.0154,0.1347,-8.9402,0.4443,0.0,0.0,0.0,1.64,16,0,0.0,0.0,0.0,0.0,99,1.0,1.0,1.143,1.441,11.1,16.0,0.0,0.0,0.0,0.0,0.0,2.197e-05,0.014,0.1278
1920207,Thermothelomyces,8,1.8307,0.0077,0.0708,0.0101,0.0912,-8.9666,0.2544,0.0,0.0,0.0,1.0,17,0,0.0,0.0,0.0,0.0,23,1.0,1.0,1.0,1.025,6.124,8.83,0.0,0.0,0.0,0.0,0.0,7.144e-07,0.009,0.0769
5721,Trichomonas,8,1.8307,0.0082,0.067,0.0135,0.1057,-8.966,0.2533,0.0,0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.188,1.873,5.464,7.33,0.0,0.0,0.0,0.0,0.0,2.054e-07,0.012,0.0929
29487,Photorhabdus,8,1.8307,0.0108,0.0863,0.017,0.1379,-8.943,0.4226,0.0,0.0,0.0,2.28,9,0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.55,2.333,4.308,5.25,0.0,0.0,0.0,0.0,0.0,6.376e-06,0.0153,0.1232
40222,Methylophaga,8,1.8307,0.0179,0.1505,0.0195,0.1599,-8.9376,0.462,0.0,0.0,0.0,3.64,57,0,0.0,0.0,0.0,0.0,71,1.0,1.478,2.903,6.047,30.136,39.8,0.0,0.0,0.0,0.0,0.0,1.131e-05,0.0154,0.133
511434,Candidatus Azobacteroides,8,1.8307,0.0094,0.0855,0.0185,0.1441,-8.9291,0.5228,0.0,0.0,0.0,1.0,29,0,0.0,0.0,0.0,0.0,74,1.0,1.0,1.0,1.188,7.021,9.86,0.0,0.0,0.0,0.0,0.0,6.24e-05,0.0171,0.1294
3049269,Candidatus Pelagisphaera,8,1.8307,0.0145,0.1222,0.0154,0.1217,-8.9425,0.4248,0.0,0.0,0.0,2.92,37,0,0.0,0.0,0.0,0.0,36,1.0,1.0,2.485,18.125,25.85,29.0,0.0,0.0,0.0,0.0,0.0,8.835e-06,0.0116,0.0981
2950010,Salidesulfovibrio,8,1.8307,0.0094,0.0873,0.0144,0.1092,-8.9428,0.4205,0.0,0.0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,2.272,7.452,8.88,0.0,0.0,0.0,0.0,0.0,2.656e-06,0.0128,0.0979
264688,Trichormus,8,1.8307,0.01,0.0922,0.0167,0.1318,-8.9426,0.425,0.0,0.0,0.0,1.0,39,0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.055,1.26,11.176,16.5,0.0,0.0,0.0,0.0,0.0,3.921e-06,0.0152,0.12
170610,Halomicronema,8,1.8307,0.0115,0.1022,0.0148,0.1209,-8.946,0.4016,0.0,0.0,0.0,1.64,23,0,0.0,0.0,0.0,0.0,26,1.0,1.0,1.1,2.692,7.324,8.7,0.0,0.0,0.0,0.0,0.0,4.767e-06,0.0127,0.1009
5179,Sclerotinia,8,1.8307,0.0113,0.1159,0.0179,0.1543,-8.9572,0.3268,0.0,0.0,0.0,1.0,139,0,0.0,0.0,0.0,0.0,108,1.0,1.0,1.0,3.167,11.554,15.800000000000002,0.0,0.0,0.0,0.0,0.0,3.132e-06,0.0157,0.1347
2355,unidentified bacterial endosymbiont,8,1.8307,0.0082,0.0799,0.0148,0.1153,-8.9451,0.4054,0.0,0.0,0.0,1.0,29,0,0.0,0.0,0.0,0.0,18,1.0,1.0,1.18,2.0,7.59,10.6,0.0,0.0,0.0,0.0,0.0,3.482e-06,0.0131,0.1003
153135,Gammaretrovirus,8,1.8307,0.0175,0.1892,0.0262,0.2467,-8.8817,0.8805,0.0,0.0,0.0,1.64,2209,0,0.0,0.0,0.0,0.0,11987,1.0,1.0,1.5,5.22,51.999,73.6,0.0,0.0,0.0,0.0,0.0,0.6527,0.0262,0.2467
283168,Odoribacter,8,1.8307,0.0097,0.0796,0.0232,0.1865,-8.9281,0.5453,0.0,0.0,0.0,1.64,12,0,0.0,0.0,0.0,0.0,98,1.0,1.0,1.395,2.023,6.147,8.33,0.0,0.0,0.0,0.0,0.0,0.001345,0.0217,0.1807
59739,Flammeovirga,8,1.8307,0.0071,0.0536,0.0154,0.1194,-8.9437,0.4158,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,23,1.0,1.0,1.85,2.885,11.887,16.0,0.0,0.0,0.0,0.0,0.0,5.696e-06,0.0134,0.1073
415014,Proteiniborus,8,1.8307,0.0101,0.0891,0.0172,0.1412,-8.94,0.4455,0.0,0.0,0.0,1.0,15,0,0.0,0.0,0.0,0.0,54,1.0,1.0,1.0,5.543,14.575,15.800000000000002,0.0,0.0,0.0,0.0,0.0,1.443e-05,0.0143,0.115
3024823,Anaeromicropila,8,1.8307,0.0091,0.0781,0.0131,0.1006,-8.9467,0.3925,0.0,0.0,0.0,1.0,16,0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.57,2.647,10.684,15.0,0.0,0.0,0.0,0.0,0.0,2.228e-06,0.0112,0.0887
291988,Thermosediminibacter,8,1.8307,0.0059,0.0441,0.0118,0.0911,-8.9418,0.4281,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.0,1.083,1.622,1.78,0.0,0.0,0.0,0.0,0.0,4.192e-06,0.0114,0.0878
2900571,Candidatus Gromoviella,8,1.8307,0.0115,0.11,0.0228,0.1766,-8.9188,0.5985,0.0,0.0,0.0,1.0,86,0,0.0,0.0,0.0,0.0,70,1.0,1.18,1.625,6.845,8.273,8.42,0.0,0.0,0.0,0.0,0.0,0.0001205,0.0195,0.1515
28222,Desulfobacula,8,1.8307,0.0111,0.1095,0.0145,0.117,-8.9455,0.4046,0.0,0.0,0.0,1.0,87,0,0.0,0.0,0.0,0.0,22,1.0,1.0,1.0,5.062,99.585,144.0,0.0,0.0,0.0,0.0,0.0,4.495e-06,0.0116,0.099
2004661,Hyphobacterium,8,1.8307,0.0093,0.0811,0.0155,0.1279,-8.9394,0.4501,0.0,0.0,0.0,1.0,13,0,0.0,0.0,0.0,0.0,34,1.0,1.0,1.815,2.353,4.911,5.72,0.0,0.0,0.0,0.0,0.0,1.288e-05,0.0134,0.109
56112,Dehalobacter,8,1.8307,0.0066,0.0506,0.0092,0.073,-8.9386,0.4579,0.0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,8,1.0,1.0,1.0,2.08,4.765,5.0,0.0,0.0,0.0,0.0,0.0,5.615e-05,0.0083,0.0678
1155385,Proteiniclasticum,8,1.8307,0.0059,0.0441,0.0084,0.0677,-8.9506,0.3648,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,5,1.0,1.0,1.1,2.0,2.215,2.33,0.0,0.0,0.0,0.0,0.0,1.462e-06,0.0077,0.0631
2812025,Syntrophotalea,8,1.8307,0.0096,0.0836,0.0108,0.0852,-8.9471,0.39,0.0,0.0,0.0,1.0,12,0,0.0,0.0,0.0,0.0,8,1.0,1.0,2.0,5.95,12.029,12.15181818181818,0.0,0.0,0.0,0.0,0.0,2.544e-06,0.0085,0.0658
497726,Nitrososphaera,8,1.8307,0.0077,0.059,0.0112,0.0918,-8.9458,0.4003,0.0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,1.542,1.667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,4.333e-06,0.0107,0.0881
2944815,Wielerella,8,1.8307,0.0089,0.0783,0.0131,0.1203,-8.9469,0.3979,0.0,0.0,0.0,1.0,11,0,0.0,0.0,0.0,0.0,106,1.0,1.0,1.0,1.343,3.245,4.25,0.0,0.0,0.0,0.0,0.0,2.31e-05,0.0123,0.1129
1906659,Candidatus Hoaglandella,8,1.8307,0.0137,0.1246,0.0202,0.1607,-8.9223,0.5737,0.0,0.0,0.0,2.0,47,0,0.0,0.0,0.0,0.0,44,1.13,1.585,2.47,4.08,34.987,51.5,0.0,0.0,0.0,0.0,0.0,7.03e-05,0.0169,0.1395
141450,Oleiphilus,8,1.8307,0.0117,0.0974,0.0162,0.1274,-8.945,0.4071,0.0,0.0,0.0,1.64,18,0,0.0,0.0,0.0,0.0,23,1.0,1.0,1.485,2.442,5.655,6.67,0.0,0.0,0.0,0.0,0.0,3.726e-06,0.0143,0.1139
1172191,Catenovulum,8,1.8307,0.0141,0.1162,0.0159,0.1371,-8.9444,0.4144,0.0,0.0,0.0,4.2,25,0,0.0,0.0,0.0,0.0,54,1.0,1.248,2.314,6.867,9.814,10.0,0.0,0.0,0.0,0.0,0.0,7.748e-06,0.0128,0.1156
33055,Candidatus Kinetoplastibacterium,8,1.8307,0.0139,0.1138,0.0121,0.0952,-8.9358,0.4721,0.0,0.0,0.0,3.64,21,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.667,5.821,33.245,46.3,0.0,0.0,0.0,0.0,0.0,6.362e-06,0.0097,0.0809
2813803,Luteithermobacter,8,1.8307,0.0116,0.094,0.019,0.1462,-8.9361,0.4713,0.0,0.0,0.0,2.0,17,0,0.0,0.0,0.0,0.0,31,1.0,1.958,2.81,5.0,5.442,5.68,0.0,0.0,0.0,0.0,0.0,1.005e-05,0.0154,0.1187
1918454,Flintibacter,8,1.8307,0.011,0.0937,0.0206,0.1564,-8.9336,0.4889,0.0,0.0,0.0,1.0,13,0,0.0,0.0,0.0,0.0,40,1.0,1.0,1.0,7.5,11.6,13.0,0.0,0.0,0.0,0.0,0.0,1.421e-05,0.0177,0.1402
1492710,Oxynema,8,1.8307,0.0104,0.0879,0.017,0.1348,-8.9439,0.4151,0.0,0.0,0.0,1.0,13,0,0.0,0.0,0.0,0.0,38,1.0,1.0,1.0,2.22,5.676,7.36,0.0,0.0,0.0,0.0,0.0,6.177e-06,0.0154,0.1205
3034674,cyanobacterium endosymbiont of Epithemia clementina EcSB,8,1.8307,0.0092,0.0703,0.0153,0.1141,-8.9392,0.4466,0.0,0.0,0.0,2.0,5,0,0.0,0.0,0.0,0.0,10,1.0,1.15,1.68,3.925,6.009,6.17,0.0,0.0,0.0,0.0,0.0,3.631e-06,0.013,0.0984
2791001,Malacoplasma,8,1.8307,0.0096,0.107,0.0108,0.085,-8.9258,0.5652,0.0,0.0,0.0,1.0,124,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.0,1.0,70.55,108.0,0.0,0.0,0.0,0.0,0.0,0.001262,0.0091,0.0717
168808,Sneathia,8,1.8307,0.0105,0.1027,0.0198,0.1736,-8.9295,0.5287,0.0,0.0,0.0,1.0,67,0,0.0,0.0,0.0,0.0,171,1.0,1.0,2.6,5.252,14.215,18.1,0.0,0.0,0.0,0.0,0.0,0.0001323,0.0163,0.1447
28261,Thermodesulfovibrio,8,1.8307,0.0214,0.2113,0.0179,0.1425,-8.9338,0.4895,0.0,0.0,0.0,1.64,1462,0,0.0,0.0,0.0,0.0,88,1.0,1.605,3.1,9.505,388.595,591.0,0.0,0.0,0.0,0.0,0.0,4.535e-05,0.0127,0.1048
